0.0000010067497462932653, 0.0000012929601302809155
0.0000011439674431987253, 0.0000014823249476734534
0.0000013078209301011985, 0.0000016891318718644354
0.000001531979072696481, 0.0000019781323814021037
0.0000018055098609428215, 0.000002344895212257207
0.0000021670770091565413, 0.000002805102572848846
0.000002477473189089439, 0.000003215933289152109
0.000002919819436729774, 0.0000038121951005757475
0.0000035259240883615214, 0.000004588160180625998
0.00000415546845510586, 0.000005405906290885928
0.00000504869848869727, 0.000006545911233324216
0.0000062090312515977886, 0.00000814598052077655
0.000007407230222238088, 0.00000965631567527864
0.000009448332094632962, 0.00001234969884949025
0.00001154933763143866, 0.000015090901516978644
0.000014821728949693338, 0.00001953603341186392
0.000018283718191734966, 0.000024090866773716408
0.00002201203730431785, 0.00002917118184243339
0.000025942228011270617, 0.000034474901907975836
0.000030388678983224277, 0.000040007150119380514
0.000035814496779426684, 0.00004742482133804209
0.00004298662347082281, 0.000057078053744847756
0.00005128204443215034, 0.000067866635060888
0.00005652558338474224, 0.0000750214969209481
0.0000642298916270334, 0.00008600902216030999
0.00007210150996232196, 0.00009623869181341341
0.0000787517763275322, 0.00010670829794332487
0.00008575414393941634, 0.00011831687064115278
0.00009481042204460061, 0.00013279185822538507
0.00010292706663699319, 0.0001463463125306848
0.00011207902728366549, 0.0001627606212313765
0.00012204475234056468, 0.00018156660229579533
0.00013128916989688121, 0.00020070831982255038
0.0001412338162980813, 0.000221868059084807
0.0001552019507728826, 0.00024976905511778496
0.00016443746047287345, 0.0002752637148786702
0.0001785148202773268, 0.00030613749305583043
0.0001932086436282502, 0.0003520415132705814
0.00021038816657452204, 0.00040482864685652606
0.00022563676245487976, 0.0004627116653615548
0.00023761341839927745, 0.0005099420016825315
0.00025175293803512174, 0.0005723287441904565
0.00026754656177906843, 0.000650199489008661
0.00028781217816493997, 0.0007297454529922698
0.00031150243143147644, 0.0008091329355521494
0.00033003882039263084, 0.0008676779444330521
0.000355037983461845, 0.000936128318350746
0.000386606877426116, 0.0010223238670001335
